,0
2005-01-10,0.053362098514559676
2005-02-09,0.05057155428494389
2005-03-11,0.009484588229462862
2005-04-12,-0.009213682156006368
2005-05-11,0.022516949027303976
2005-06-10,0.005559638874221107
2005-07-12,0.01879821584008183
2005-08-10,0.05267357963491845
2005-09-09,0.012165512130071172
2005-10-10,0.027635113950218265
2005-11-08,0.06199022155234806
2005-12-08,0.047583635665579334
2006-01-10,-0.004187421229661713
2006-02-09,-0.013583598490220176
2006-03-13,0.014870768757823265
2006-04-11,0.03292058726236112
2006-05-11,-0.09484947679866249
2006-06-12,0.03589408789200483
2006-07-12,0.008814150835469093
2006-08-10,0.03248970357862215
2006-09-11,0.030490003007628164
2006-10-10,0.03093048650387189
2006-11-08,0.013992202060155508
2006-12-08,-0.005525005578114552
2007-01-11,0.03399724119202214
2007-02-12,-0.04845992254892743
2007-03-14,0.05528488185659723
2007-04-13,0.07708245085623826
2007-05-14,-0.004432101058883411
2007-06-13,0.04016548193647481
2007-07-13,-0.051506790642134724
2007-08-13,0.03451426210086007
2007-09-12,0.04814020356754424
2007-10-11,-0.0020663627437888716
2007-11-09,0.03205501907553432
2007-12-11,-0.027987948309192674
2008-01-11,-0.10291782806480175
2008-02-12,-0.009628893973831654
2008-03-13,0.021554754147070403
2008-04-14,0.01524163643487327
2008-05-13,-0.03294901041598025
2008-06-12,-0.022835288153202495
2008-07-14,0.054058261479513973
2008-08-12,-0.0368463446589111
2008-09-11,-0.25578751686344847
2008-10-10,0.01979482050674805
2008-11-10,0.041634356525727556
2008-12-10,0.01414901730294199
2009-01-12,-0.011953655945279302
2009-02-11,-0.09438122809962021
2009-03-13,0.16246157501119987
2009-04-14,0.07800751813713187
2009-05-13,0.021362026451680016
2009-06-12,0.007090261928420647
2009-07-14,0.12117195898498193
2009-08-12,0.06609477883380269
2009-09-11,-0.01650697306303432
2009-10-12,0.028584131077312787
2009-11-10,0.027725574159125414
2009-12-10,0.013750455510739924
2010-01-12,-0.08105415804436374
2010-02-11,0.07004884421592439
2010-03-15,0.04375317133155053
2010-04-14,0.018182770169781197
2010-05-13,-0.07011117013281476
2010-06-14,-0.005773571702294471
2010-07-14,-0.005218507217417002
2010-08-12,0.028812285235216863
2010-09-13,0.049648827870550256
2010-10-12,0.02902947705450949
2010-11-10,0.012975963748400175
2010-12-10,0.015134169912632006
2011-01-11,0.029743306679825703
