,0
2005-01-10,0.041674030901354055
2005-02-09,0.02214575921526516
2005-03-11,0.021238437018369874
2005-04-12,-0.03960544912004191
2005-05-11,0.020488040166904187
2005-06-10,0.005221011000819922
2005-07-12,0.04241096666738641
2005-08-10,0.05003092708707083
2005-09-09,0.013882804875502768
2005-10-10,0.03078761141181672
2005-11-08,0.10121359183668262
2005-12-08,0.06021620840028412
2006-01-10,-0.020139064092770463
2006-02-09,-0.03273076759299461
2006-03-13,0.020914225084297695
2006-04-11,0.01038470932717822
2006-05-11,-0.08281496438417871
2006-06-12,0.03286200118982582
2006-07-12,0.021245561630214106
2006-08-10,0.02519378609683404
2006-09-11,0.017171060492821768
2006-10-10,-0.0030434502608783637
2006-11-08,0.02562228116370568
2006-12-08,0.01735153989897484
2007-01-11,-0.018415152980788472
2007-02-12,-0.010601002973086408
2007-03-14,0.03596738958915714
2007-04-13,0.05951502078849355
2007-05-14,0.024855571147163462
2007-06-13,0.044822891398999136
2007-07-13,-0.06725605727482915
2007-08-13,0.030742335721693142
2007-09-12,0.09154626336289635
2007-10-11,-0.018530730395015717
2007-11-09,0.06049636223323586
2007-12-11,-0.05117136348265986
2008-01-11,-0.1075384978870136
2008-02-12,-0.015440515693590392
2008-03-13,0.0493236772450477
2008-04-14,0.10427983601075642
2008-05-13,-0.028250049722695958
2008-06-12,-0.07268364259308045
2008-07-14,0.10346944273214788
2008-08-12,-0.05116344142836119
2008-09-11,-0.23588844567040604
2008-10-10,0.06364448855040258
2008-11-10,0.007105970174293029
2008-12-10,-0.003933756116977628
2009-01-12,-0.10702664837622967
2009-02-11,-0.09978576298171571
2009-03-13,0.15591621346351386
2009-04-14,0.033483171608302116
2009-05-13,0.05180810367524309
2009-06-12,0.004321427405423661
2009-07-14,0.07724013466659636
2009-08-12,0.04574755546057438
2009-09-11,0.04715050262758007
2009-10-12,0.057480062291808735
2009-11-10,-0.0042685479518674374
2009-12-10,0.06473088606487681
2010-01-12,-0.061960816033352975
2010-02-11,0.06398827593393873
2010-03-15,0.03726643182411249
2010-04-14,0.023949297520746086
2010-05-13,-0.05932538898972469
2010-06-14,0.015906347812206716
2010-07-14,0.015552225457294053
2010-08-12,0.0377598439919094
2010-09-13,0.040876952901196424
2010-10-12,0.03603948521858374
2010-11-10,-0.0073033786831967285
2010-12-10,0.009171818086188067
2011-01-11,0.01501678351755392
2011-02-10,-0.0016326876189887655
2011-03-14,0.005552080754360244
2011-04-12,0.024691509456872637
2011-05-12,-0.032201890697928816
2011-06-13,0.04643776494237979
2011-07-13,-0.059537587044065
2011-08-11,0.006081575478348599
2011-09-12,0.018317334498712843
2011-10-11,0.0790285607186257
2011-11-09,0.005912789664964667
2011-12-09,0.05409841859884933
2012-01-11,0.032568077830346646
2012-02-10,0.03084347487107404
2012-03-13,-0.0014556075094364213
2012-04-12,-0.03165529168549051
2012-05-11,-0.054140795550025905
2012-06-12,0.03084374871366745
2012-07-12,0.02404572230059305
2012-08-10,0.016429221024982385
2012-09-11,0.0028516628907778265
2012-10-10,-0.05473687977712165
2012-11-12,0.013244082791101378
2012-12-12,0.06406011441598199
2013-01-14,0.025984621258422214
2013-02-13,0.017549813765302413
2013-03-15,0.014520305468481225
2013-04-16,0.04337231968735351
2013-05-15,-0.018366138805725407
2013-06-14,0.013444106328783772
2013-07-16,-0.012131984904783243
2013-08-14,-0.02487428314255647
2013-09-13,0.003583434003779572
2013-10-14,0.02431652635939728
2013-11-12,0.018690707323087214
2013-12-12,-0.003691711423720362
2014-01-14,-0.014021878630223136
2014-02-13,0.006428128627695336
2014-03-17,0.014675454481518793
2014-04-15,0.03583700457412083
2014-05-15,0.02447386474900365
2014-06-16,0.030865307727688886
2014-07-16,0.00028642949881819486
2014-08-14,0.040525399691216615
2014-09-15,2.4654103673168484e-05
2014-10-14,0.10175351807354079
2014-11-12,0.0069992330817947755
2014-12-12,0.015558774347907086
2015-01-14,0.05512341994106378
2015-02-13,0.0010120451486646486
2015-03-17,0.00647966766097946
2015-04-16,0.0121979063169812
2015-05-15,-0.01391369979776936
2015-06-16,0.027263297312417153
2015-07-16,-0.019560062475785938
2015-08-14,-0.04162796218374912
