,AAPL,CAT,CVX,DUK,GS,HD,INTC,JNJ,JPM,KO,MCD,MMM,MSFT,NEM,PFE,PG,UNH,VZ,WFC,XOM
2015-01-07,0.18903779701371562,0.010000000000000201,0.010000000000001391,0.1660535763500109,0.010000000000000899,0.2,0.010000000000000524,0.01,0.010000000000000852,0.01000000000000044,0.01,0.010000000000000404,0.010000000000000658,0.01,0.01,0.01,0.19999999999999749,0.01,0.09490862663627132,0.010000000000000677
2015-02-06,0.1999999999994894,0.010000000000253865,0.01000000000018874,0.19999999999945925,0.010000000000209862,0.19999999999942683,0.01000000000018918,0.010000000000095622,0.010000000000241246,0.1999999999993564,0.010000000000097226,0.01000000000016584,0.01000000000015576,0.010000000000094374,0.01000000000012623,0.010000000000093105,0.010000000000101058,0.04999999999985276,0.010000000000232543,0.010000000000170657
2015-03-10,0.19748157500630337,0.01000000000002256,0.01000000000001142,0.035048941817862965,0.010000000000016133,0.19999999999997636,0.010000000000011902,0.01,0.010000000000018265,0.19999999999996482,0.01,0.010000000000004578,0.010000000000009633,0.01,0.010000000000001643,0.01000000000000027,0.15112959885455104,0.07633988432123001,0.010000000000013207,0.01000000000000866
2015-04-09,0.18095317948523246,0.01,0.01,0.07105160770071486,0.01,0.2,0.01,0.010000000000001041,0.01,0.2,0.010000000000001157,0.01,0.01,0.010000000000000448,0.01,0.01000000000000129,0.14813074114816238,0.059864471665933,0.01,0.01
2015-05-08,0.1999999999999975,0.01000000000000464,0.010000000000002248,0.04421129819914044,0.010000000000001924,0.1999999999999967,0.010000000000002701,0.01,0.010000000000004363,0.01,0.01,0.015788701800857997,0.010000000000002566,0.01,0.01,0.010000000000000326,0.1999999999999959,0.19999999999999232,0.010000000000002467,0.01000000000000168
2015-06-09,0.1471333370929951,0.01,0.01,0.034636406145519355,0.01,0.2,0.01,0.010000000000001332,0.01,0.010000000000001005,0.010000000000000835,0.01,0.01,0.01,0.11905091037045645,0.010000000000000647,0.2,0.15917934639103384,0.01,0.01
2015-07-09,0.09377313464132503,0.010000000000006039,0.01000000000000888,0.09166470757683023,0.010000000000009475,0.19999999999998916,0.010000000000004172,0.01,0.010000000000010018,0.01,0.01,0.06391720906343379,0.03266056811154471,0.01,0.05249017643240685,0.19999999999998178,0.1454942041744487,0.01,0.010000000000006042,0.010000000000004079
2015-08-07,0.16142980508580884,0.010000000000005713,0.010000000000017785,0.03484688466050529,0.01000000000000796,0.19999999999999074,0.010000000000004233,0.06372331025365484,0.010000000000009168,0.01,0.01,0.010000000000001449,0.01,0.010000000000003003,0.19999999999999157,0.01,0.19999999999999538,0.01,0.010000000000017441,0.010000000000003652
2015-09-08,0.19699186507038374,0.01,0.01,0.012672023445365442,0.01,0.2,0.01,0.0100000000000044,0.01,0.010000000000006006,0.010000000000004438,0.010000000000000063,0.010000000000001012,0.01,0.050336111484264104,0.010000000000003364,0.2,0.010000000000006061,0.2,0.01
2015-10-07,0.10868747819848674,0.01,0.01,0.010000000000011926,0.01,0.2,0.01,0.010000000000004528,0.01,0.01000000000000515,0.010000000000000328,0.01,0.01,0.01,0.14131252180154358,0.010000000000002339,0.2,0.2,0.01,0.01
2015-11-05,0.2,0.01,0.010000000000001941,0.03743167926267124,0.01,0.2,0.010000000000000358,0.010000000000000831,0.01,0.010000000000000323,0.010000000000000458,0.01,0.01,0.010000000000000057,0.09487852142512065,0.010000000000000188,0.19999999999999987,0.1276897993122089,0.01,0.01
2015-12-07,0.15286949093791058,0.01000000000000006,0.01,0.010000000000000678,0.01,0.2,0.01,0.010000000000000776,0.01,0.01,0.010000000000000243,0.01,0.01,0.010000000000000536,0.2,0.01,0.17968314610711936,0.11744736295497178,0.01,0.01
2016-01-07,0.010000000000000654,0.01,0.01,0.021341871244764554,0.01,0.2,0.010000000000000255,0.01,0.01,0.01,0.011938925653484603,0.01,0.11516407378391047,0.010000000000000328,0.2,0.010000000000000333,0.2,0.01,0.12155512931784115,0.01
2016-02-08,0.010000000000132748,0.010000000000222147,0.010000000000177684,0.04999999999946073,0.010000000000236514,0.19999999999950954,0.010000000000154106,0.010000000000483244,0.010000000000257026,0.010000000000077662,0.19999999999939821,0.010000000000143637,0.01000000000016675,0.010000000000009987,0.1999999999994687,0.010000000000064629,0.1999999999995406,0.010000000000095498,0.010000000000225709,0.01000000000017485
