,0
2005-01-10,0.025781127140770094
2005-02-09,0.022569114652568372
2005-03-11,-0.015802305122607902
2005-04-12,-0.023031109406956712
2005-05-11,0.024240267755366873
2005-06-10,0.01043920839148442
2005-07-12,0.020464619971180754
2005-08-10,0.02170893616324547
2005-09-09,-0.020645862715570402
2005-10-10,0.02103711112169792
2005-11-08,0.042364939563265855
2005-12-08,0.031053834332726286
2006-01-10,-0.015597379740455174
2006-02-09,-0.0014905259366811805
2006-03-13,0.0228539534232029
2006-04-11,0.018623537466332482
2006-05-11,-0.06696989706897336
2006-06-12,0.02798779569358316
2006-07-12,0.020423535599234027
2006-08-10,0.02653216305992813
2006-09-11,0.03255585737519789
2006-10-10,0.02698579935997695
2006-11-08,0.019736865682249752
2006-12-08,0.010206312014164541
2007-01-11,0.012160124485862355
2007-02-12,-0.044119751056980204
2007-03-14,0.05078557088746233
2007-04-13,0.055819536882855784
2007-05-14,-0.005622375929930591
2007-06-13,0.041868340721356104
2007-07-13,-0.04947968010564332
2007-08-13,0.025408380753195396
2007-09-12,0.06696825118097899
2007-10-11,-0.0215611335639603
2007-11-09,0.05296864156933266
2007-12-11,-0.055706294206087
2008-01-11,-0.06887988685897324
2008-02-12,-0.023869391698922496
2008-03-13,0.0217115252009248
2008-04-14,0.04899173231436798
2008-05-13,-0.053647950347488295
2008-06-12,-0.06629060431319325
2008-07-14,0.10085094285116403
2008-08-12,-0.05111396926091506
2008-09-11,-0.23742628442712083
2008-10-10,0.043214009786999706
2008-11-10,0.006638281538292308
2008-12-10,0.008041066462940111
2009-01-12,-0.061722671344928995
2009-02-11,-0.07813354770134627
2009-03-13,0.14799635201139508
2009-04-14,0.052964277837622205
2009-05-13,0.02852971629388952
2009-06-12,-0.020977903685108455
2009-07-14,0.09260860242080796
2009-08-12,0.048404576513290935
2009-09-11,0.02196309905976872
2009-10-12,0.04366964043778883
2009-11-10,0.008903079618227255
2009-12-10,0.03208974639050351
2010-01-12,-0.061539782790990705
2010-02-11,0.06055504229783366
2010-03-15,0.04100039629643102
2010-04-14,-0.002912829356747991
2010-05-13,-0.06868787795964276
2010-06-14,0.015031911270673886
2010-07-14,0.0074065246598156295
2010-08-12,0.028811142277005843
2010-09-13,0.0430280598034464
2010-10-12,0.03751086076499268
2010-11-10,0.016574378150541868
2010-12-10,0.02398850759701494
2011-01-11,0.036799281623412665
2011-02-10,-0.006184564887715082
2011-03-14,0.021686927899329356
2011-04-12,0.010498557303163113
2011-05-12,-0.04546531251239531
2011-06-13,0.04270409290820937
2011-07-13,-0.11991549571330858
2011-08-11,0.04380728016993808
2011-09-12,0.0356054114892899
2011-10-11,0.05944964300057245
2011-11-09,-0.015516435620519005
2011-12-09,0.05500154310153085
2012-01-11,0.033153654271022674
2012-02-10,0.02373744611904312
2012-03-13,-0.0019203269979705226
2012-04-12,-0.006742555043044176
2012-05-11,-0.029293068183262615
2012-06-12,0.019223551433264176
2012-07-12,0.03775713422858652
2012-08-10,0.018421524986495394
2012-09-11,0.02057777733870352
2012-10-10,-0.051156470220325566
2012-11-12,0.027472632907779272
2012-12-12,0.024736794512486438
2013-01-14,0.034508416579123326
2013-02-13,0.012845455111723674
2013-03-15,0.0012034637392433548
2013-04-16,0.04689088648914286
2013-05-15,0.006434983003827492
2013-06-14,0.012330541893419197
2013-07-16,0.005512549307711789
2013-08-14,-0.018781617955101196
2013-09-13,-0.0004612040585075457
2013-10-14,0.04266387282095604
2013-11-12,0.0041495137529073325
2013-12-12,0.009112643753484148
2014-01-14,-0.00972984083464443
2014-02-13,0.018115727826913234
2014-03-17,0.014462492204456678
2014-04-15,0.028393551806564495
2014-05-15,0.022124506248966034
2014-06-16,0.02578771568064307
2014-07-16,-0.004625099321593153
2014-08-14,0.02346411847770585
2014-09-15,-0.03479202169987089
2014-10-14,0.06600151913618892
2014-11-12,-0.005410232516207783
2014-12-12,0.00031510321191241677
2015-01-14,0.029778936585892472
2015-02-13,-0.01555022963295407
2015-03-17,0.021053598926827052
2015-04-16,0.019735985650605838
2015-05-15,-0.027653435390125658
2015-06-16,0.0076645251155382475
2015-07-16,-0.03397102423125761
2015-08-14,-0.05922877974854309
2015-09-15,0.04808262636137608
2015-10-14,0.03967182016672251
2015-11-12,-0.013391096943728508
2015-12-14,-0.05313874015977353
2016-01-14,0.04196216513540021
2016-02-16,0.06243567652853373
2016-03-16,0.036640156195846756
2016-04-15,-0.008085085947820621
2016-05-16,0.01819539874331868
2016-06-15,0.057171694242527285
2016-07-15,0.004405208473045997
2016-08-15,-0.028285312846794152
2016-09-14,0.004905151709177081
2016-10-13,0.02399829826628291
2016-11-11,0.04974883890995596
2016-12-13,0.005586105001398504
2017-01-13,0.020292429934150855
2017-02-14,0.0245209871645612
2017-03-16,-0.02077599913296113
2017-04-17,0.030094293707374768
2017-05-16,0.01791751205237654
2017-06-15,0.003492109037795448
2017-07-17,0.02658378164556688
2017-08-15,0.01709694043494736
2017-09-14,0.03038384292648491
2017-10-13,0.021136961030838897
2017-11-13,0.03988746172271505
2017-12-13,0.03731134247622209
2018-01-16,-0.05426564181747577
2018-02-14,0.019113240655931993
2018-03-16,-0.0010761760801430654
2018-04-17,0.005330297560090894
2018-05-16,0.012358917092026224
2018-06-15,0.005281674106352503
2018-07-17,0.011491979050459686
2018-08-15,0.01894978938095571
2018-09-14,-0.024088087042058406
2018-10-15,0.020816309670193506
2018-11-13,-0.008904003507174884
2018-12-14,-0.03371114839075388
2019-01-16,0.03550499548236228
2019-02-15,0.03721762447562981
2019-03-19,0.017070416684428436
2019-04-17,-0.028380926657012716
2019-05-17,0.02173026817020992
2019-06-18,0.03615091825095135
2019-07-18,-0.049090114630686126
2019-08-16,0.063186621351793
2019-09-17,-0.0009774483536491296
2019-10-16,0.030213304508872885
2019-11-14,0.03087058832442946
