,AAPL,CAT,CVX,DUK,GS,HD,INTC,JNJ,JPM,KO,MCD,MMM,MSFT,NEM,PFE,PG,UNH,VZ,WFC,XOM
2015-01-07,0.2,0.01,0.01,0.2,0.01,0.2,0.01,0.010000000000001482,0.01,0.010000000000000368,0.010000000000000842,0.01,0.01,0.01,0.01,0.01000000000000151,0.2,0.050000000000004596,0.01,0.01
2015-02-06,0.2,0.01,0.01,0.2,0.01,0.2,0.01,0.010000000000001683,0.01,0.010000000000001102,0.01000000000000111,0.01,0.01,0.01,0.01,0.010000000000001358,0.15442858402104104,0.09557141597896555,0.01,0.01
2015-03-10,0.2,0.01,0.010000000000000469,0.08587638332361053,0.01,0.2,0.01,0.010000000000001298,0.01,0.010000000000000762,0.010000000000001319,0.010000000000000082,0.01,0.01,0.01,0.010000000000000812,0.2,0.1641236166763967,0.01,0.01
2015-04-09,0.2,0.01,0.010000000000000241,0.12266851138123473,0.01,0.2,0.01,0.01000000000000003,0.01,0.01000000000000017,0.010000000000000182,0.01000000000000011,0.01,0.01,0.03255489443669791,0.010000000000000427,0.2,0.1047765941820674,0.01,0.01000000000000019
2015-05-08,0.18377273226378468,0.01000000000000493,0.01000000000000118,0.06622726773620739,0.01000000000000335,0.19999999999999682,0.010000000000000479,0.01,0.010000000000003648,0.01,0.01,0.010000000000000783,0.010000000000000947,0.01000000000000292,0.010000000000001528,0.01,0.19999999999999696,0.1999999999999953,0.010000000000003893,0.01000000000000084
2015-06-09,0.16452178665024111,0.01,0.01,0.0231323159048783,0.01,0.2,0.010000000000000292,0.010000000000000356,0.01,0.010000000000000387,0.010000000000000642,0.01,0.010000000000000214,0.01,0.11521118767365436,0.010000000000000576,0.2,0.15713470977122831,0.01,0.01
2015-07-09,0.1587932316272085,0.010000000000002458,0.010000000000000762,0.054653253213510035,0.010000000000000361,0.1999999999999993,0.010000000000000021,0.01,0.010000000000000776,0.01,0.01,0.010000000000000158,0.01,0.010000000000001544,0.14644586602883397,0.01,0.19999999999999954,0.10010764913044419,0.010000000000001098,0.010000000000000243
2015-08-07,0.163829135459407,0.010000000000000118,0.01,0.06370393720834368,0.01,0.2,0.010000000000000021,0.01,0.01,0.01,0.010000000000000153,0.01,0.01,0.010000000000000942,0.18028644552885162,0.01000000000000002,0.2,0.052180481803399986,0.01,0.01
2015-09-08,0.2,0.01,0.01,0.0379929898017637,0.01,0.19999999999999882,0.01000000000000013,0.01000000000000045,0.01,0.01,0.010000000000000668,0.01,0.010000000000000021,0.01,0.1523319284775543,0.010000000000000349,0.2,0.06967508172068392,0.010000000000000174,0.010000000000000087
2015-10-07,0.17763967440828832,0.01,0.01,0.1099953063324037,0.01,0.2,0.01,0.010000000000000004,0.01,0.010000000000000018,0.010000000000000219,0.01,0.01,0.01,0.16236501925931315,0.01,0.19999999999999996,0.01000000000000029,0.01,0.01
