,0
2005-01-10,0.041674030901354055
2005-02-09,0.022171666105619436
2005-03-11,0.021563591485732135
2005-04-12,-0.03941733890875105
2005-05-11,0.020625389629349417
2005-06-10,0.005294868480681869
2005-07-12,0.04258327298454931
2005-08-10,0.05023391075321519
2005-09-09,0.013904974335070553
2005-10-10,0.03101960923723585
2005-11-08,0.10146420728185089
2005-12-08,0.06033480621986249
2006-01-10,-0.019988635525508388
2006-02-09,-0.03250628193081159
2006-03-13,0.021202411331453588
2006-04-11,0.010673761622649611
2006-05-11,-0.08258914508195256
2006-06-12,0.033103410424148334
2006-07-12,0.02146675565422629
2006-08-10,0.025342842087607398
2006-09-11,0.01748130809951366
2006-10-10,-0.0028465948523900267
2006-11-08,0.025715247848651618
2006-12-08,0.01765034264386823
2007-01-11,-0.018091424034632982
2007-02-12,-0.01038308762721994
2007-03-14,0.03628689926303618
2007-04-13,0.059901115365716774
2007-05-14,0.025204162694828103
2007-06-13,0.04502322444745704
2007-07-13,-0.06701865766452261
2007-08-13,0.03104750599988237
2007-09-12,0.0917020173263037
2007-10-11,-0.018368827533195957
2007-11-09,0.06060386850364365
2007-12-11,-0.05098548533980616
2008-01-11,-0.1074171848844912
2008-02-12,-0.015198251871040774
2008-03-13,0.0495690966189081
2008-04-14,0.10456140532233252
2008-05-13,-0.028017659747418006
2008-06-12,-0.07226479413473907
2008-07-14,0.10364510909085337
2008-08-12,-0.050865108582329115
2008-09-11,-0.23558545653097956
2008-10-10,0.06418205966952635
2008-11-10,0.007499296962171279
2008-12-10,-0.003315745000238862
2009-01-12,-0.1063417164687065
2009-02-11,-0.09951557957374733
2009-03-13,0.15644006220332712
2009-04-14,0.034094583347324035
2009-05-13,0.05201948450875248
2009-06-12,0.004713455342223652
2009-07-14,0.07756540694933106
2009-08-12,0.04610373574716512
2009-09-11,0.04756334567528881
2009-10-12,0.05768241796055551
2009-11-10,-0.0038416737295680525
2009-12-10,0.06513223193462363
2010-01-12,-0.061498307114374186
2010-02-11,0.06438622186998817
2010-03-15,0.037410793646279694
2010-04-14,0.024048818053209575
2010-05-13,-0.05896762857461038
2010-06-14,0.01631100720487155
2010-07-14,0.01574317357757451
2010-08-12,0.038172947773047625
